ROA C  before interest and depreciation before interest,ROA A  before interest and   after tax,ROA B  before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre tax net Interest Rate,After tax net Interest Rate,Non industry income and expenditure revenue,Continuous interest rate  after tax,Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest bearing debt interest rate,Tax rate  A,Net Value Per Share  B,Net Value Per Share  A,Net Value Per Share  C,Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share  Yuan,Operating Profit Per Share  Yuan,Per Share Net profit before tax  Yuan,Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt Total net worth,Debt ratio,Net worth Assets,Long term fund suitability ratio  A,Borrowing dependency,Contingent liabilities Net worth,Operating profit Paid in capital,Net profit before tax Paid in capital,Inventory and accounts receivable Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate  times,Fixed Assets Turnover Frequency,Net Worth Turnover Rate  times,Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets Total Assets,Current Assets Total Assets,Cash Total Assets,Quick Assets Current Liability,Cash Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory Working Capital,Inventory Current Liability,Current Liabilities Liability,Working Capital Equity,Current Liabilities Equity,Long term Liability to Current Assets,Retained Earnings to Total Assets,Total income Total expense,Total expense Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability Assets Flag,Net Income to Total Assets,Total assets to GNP price,No credit Interval,Gross Profit to Sales,Net Income to Stockholder s Equity,Liability to Equity,Degree of Financial Leverage  DFL,Interest Coverage Ratio  Interest expense to EBIT,Net Income Flag,Equity to Liability,Bankrupt?
0.6210369487485101,0.5889502146401285,0.6932632270785402,0.15440074463218068,0.15440074463218068,0.9988505448953919,0.9231682799179771,0.9365784907790144,0.6799947795892773,0.9319259306031619,0.8737474949899788,0.0,0.17231082857494961,3.1114222533363636e-13,0.0010236462278636108,0.09713159006619358,0.13318609996844946,0.13318609996844946,0.33147390603694094,0.5838670118544758,2.0503488347518015e-11,0.2005370265686823,0.28730175855000456,0.004145574577251159,0.05268426285505701,0.37513752058211347,0.37514325209895194,0.7204927435594732,0.8438438438438424,4.389617574598128e-14,0.005154043497353322,0.23636142902866267,3.163229387172731e-12,5.804793300094236e-14,0.10652389467177281,2.128511684190662e-12,0.6130185979971402,0.3869814020028597,0.0026046047302001702,0.390474475656645,0.013460310704406148,0.19970585739740415,0.28533451484271166,0.728390055427346,0.0676691729323308,5.632740604733265e-13,2.90372071910869e-13,0.08418418418418419,5.0206006717967965e-14,0.049501767920282914,3.9695811422499146e-11,0.45839897122649065,1.0885176064762697e-11,0.5839015487733406,0.1455000340624157,0.9161683379482894,0.060807777748009786,0.004803777610268991,1.8182975980867817e-13,0.561584500516286,0.33490721531026,0.9045182258319279,2.2103054938690277e-12,0.8675139987209426,0.8512328478618665,0.5460430324880752,3.075416560559329e-13,0.8516558591550099,0.08720781635680337,0.018550222795144226,5.210360791520092e-14,0.9488977955911818,0.8402731232643929,0.981,0.9515045003402789,0.09304360771969526,0.8675139987209426,0.5460430324880752,0.1292830113201223,0.4856010009731371,0.4252473250500398,0.5276106658538147,0.29950548794010623,0.03548462711912791,0.0,0.7869957320094685,2.92027637010491e-12,0.3766406038397453,0.15440321690085246,0.8645465655190635,0.3893686026981676,0.18225519822146022,0.3949430484763141,0.0,0.008730068034600597,
0.5970202622169244,0.5398338629648209,0.6668419323036475,0.20630413176203355,0.20646189281713978,0.9981158477805399,0.922791643030814,0.9362959198474593,0.6803115783727686,0.9316053755607944,6.548872380334736e-14,3.407616177855711e-14,0.178521546235057,2.2325464869717172e-13,0.0,0.07957372893291388,0.11632938207058174,0.11632938207058174,0.2841204908888067,0.6140482354544222,5.989783112758013e-12,0.13651780667043514,0.24403927068723752,0.0041662551343103794,0.05106897046197556,0.37466447939247294,0.37466447939247294,0.7210585162355247,3.356597630220256e-15,5.458403330636727e-14,0.00512147616176073,0.2636551259836444,2.758862474120957e-12,7.356001919324971e-13,0.1078390454577518,2.4412609765231704e-13,0.18964592274678127,0.8103540772532172,0.0017840330248402201,0.371226371836997,0.013398240760445934,0.13660661255196985,0.2427785642499755,0.6722428141509447,0.07819548872180451,2.3747501070250514e-13,6.891497173351512e-13,1.7079901465425423e-14,1.2343256553583584e-14,0.021215043394407156,6.250193365357163e-13,0.13467288217328388,6.500409319872205e-13,0.41357249003104357,0.25812040747268533,0.26539866477221186,0.059073327941233364,0.027413431028440842,5.554269226095541e-13,0.1840506085127421,0.345770498228846,0.9007932344888324,1.762267721648398e-13,0.8994889592653978,0.8129647936467284,0.5229616437397494,0.0,0.833769845580012,0.05216488759736056,0.15804400633520005,7.22511504952913e-15,7.144351696042155e-15,0.8401162040547047,0.9519999999999996,0.9514587569011248,0.35294222070341646,0.8994889592653978,0.5229616437397494,0.12030133424138005,0.4415652816983471,0.4108597618943314,0.5851708236466303,0.29588909799484386,0.04044481820183315,0.0,0.7552174087452121,8.757896412905573e-14,0.38098678010705067,0.2063051254455328,0.860620923727325,0.3711440534149758,0.18503128179583525,0.39943163041058893,0.0,0.056276472479975914,
0.586352800953515,0.5287394770585939,0.6506736772921453,0.14553457333522601,0.14553457333522601,0.9982485345565566,0.9226984359246239,0.9362025328658153,0.6798187802651138,0.9314397520933405,1.5572690161302765e-14,1.0360650286142285e-14,0.1763058168672723,3.4346869030333337e-13,0.0,0.08994882869348898,0.12629016991932246,0.12629016991932246,0.27507127804636206,0.6128219103420087,1.1508797318660596e-11,0.1408988128886376,0.2388607185241131,0.0040955710824784365,0.05194512465484369,0.3724389314045382,0.3724389314045382,0.719398588773219,0.7607607607607584,3.9638150411618956e-14,0.00459934823306446,0.26156919443310156,2.564848046141562e-12,3.8003911798452226e-13,0.09585831220932683,9.6081646776125e-13,0.449391988555078,0.5506080114449221,0.001678150215275633,0.379404942706388,0.04554160459672352,0.14107531747603022,0.23764548234760116,0.6794417625577219,0.0646616541353383,2.1456075528383985e-13,7.616351901010454e-13,0.4804804804804805,0.7727727727727728,0.0292510446801673,1.0596161152068937e-12,0.1358945507153193,1.224139410307764e-12,0.4041701332493304,0.14951576843631223,0.2764736647920525,0.05216079146943734,0.014254233834290588,4.3716213627946133e-13,0.20584636335418235,0.341220551147239,0.9047097660551524,1.0233345608281988e-12,0.3970702898092141,0.8138722613473672,0.5256698307589586,3.4096262569577148e-12,0.8317702818097721,0.049049739627732916,0.06451979504514366,7.887952517134347e-15,0.9699398797595187,0.8401073825211088,0.8369999999999985,0.9514999380442265,0.3942557999155921,0.3970702898092141,0.5256698307589586,0.13926346923104707,0.4811011760282182,0.42427427996525546,0.5755465653248114,0.3007112014229384,0.0433439925302157,0.0,0.7446736404669514,1.822392584786127e-13,0.3803637949944604,0.14553314275637508,0.8598909812836831,0.3780756958049496,0.17484158119127644,0.2894186923785629,0.0,0.01680811394445479,
0.5977353992848627,0.5643084127780561,0.6634242523825169,0.16389796014955849,0.16389796014955849,0.9990291502410891,0.923215785475325,0.9365714114433089,0.6797987434189798,0.9319083797606905,0.8797595190380751,0.0,0.17177422667707376,7.394678861825252e-13,0.13153854028047912,0.0927186517064925,0.12894938477486798,0.12894938477486798,0.30630965662575876,0.5729663441885812,1.074755397991543e-11,0.1806105144149235,0.2690689394756712,0.004037070051419931,0.052205220323990886,0.3746768021536746,0.3746768021536746,0.7202503672287759,0.809809809809808,3.3802088050075465e-14,0.004687595206927797,0.1983069740748515,2.77497361375434e-12,1.706469355690602e-14,0.11184340993291442,2.3977751552953335e-12,0.6345672389127337,0.3654327610872661,0.007122445200929867,0.392399174202553,0.013398240760445934,0.18069971999886852,0.2678604233982082,0.7457541012363512,0.034586466165413575,5.636906832991376e-13,2.9004943627541564e-13,0.03443443443443443,8.746295287972973e-14,0.0237865638058503,3.1389304439939434e-11,0.463285645394631,3.3735382720117135e-12,0.5302337488635929,0.035231413324403375,0.9523148973891525,0.014461659397611841,0.0006703531228577784,2.4875791995402983e-14,0.6614365347719631,0.333075018540109,0.9069627115903091,2.2197032961685303e-12,0.9977348932842025,0.8436009807594336,0.5534365091017055,0.0,0.8437901926318276,0.07678306077058243,0.012532951163555477,1.1719078132577273e-13,0.47194388777554575,0.8403647116969639,0.00458999999999003,0.951468550071979,0.018735677120399634,0.9977348932842025,0.5534365091017055,0.12030133424138005,0.4748830139565545,0.424389049314551,0.5113375193805603,0.29376552787658516,0.04022105613066211,0.0,0.7702570329799963,4.562060762252117e-12,0.3689318820143771,0.16390875785418646,0.862724787677627,0.3919732720126962,0.18303200160537958,0.3964634723894429,0.0,0.007971207903852428,
0.6540524433849823,0.5814796231253831,0.7173184357541895,0.1674791361004635,0.1674791361004635,0.9987962774948627,0.9231740928342765,0.9365238142075029,0.6801090437658861,0.9318395885275591,1.0416553909980066e-14,0.22645290581162325,0.17829304112064992,2.7578515427292934e-13,0.20032756679291613,0.1412609736632081,0.17555325190426804,0.183395682156218,0.31064832031734274,0.6166371440250717,1.5345063091547417e-11,0.18117580553985232,0.2789944977883265,0.004112018965213501,0.052557148981786206,0.3750877519109115,0.3750877519109115,0.7204421915144814,0.8288288288288271,3.969164319219773e-14,0.005058442609000791,0.2609069939408658,4.096994733529705e-12,1.2025013976124128e-12,0.10561366097321034,3.6559282192576934e-13,0.25366595135908476,0.7463340486409151,0.0014781047555068967,0.373000091705567,0.013398240760445934,0.1813502276776874,0.2754465781255068,0.6742680879274087,0.07218045112781954,1.4665123467944557e-13,1.1147061205023175e-12,3.2381044995485486e-14,0.6286286286286287,0.021857923497268,2.0654805674717163e-12,0.15087606494132788,3.0801836925355904e-12,0.49060833828371697,0.3582098999353397,0.3512241375391369,0.008666521727844665,0.042093613267075544,7.910190389480643e-14,0.16565021751136869,0.34388835012492,0.9003617424381921,1.107243193602652e-13,0.5917789426665623,0.819655826391795,0.5229477276260546,1.0406568060834801e-12,0.851222339372482,0.06589796575536085,0.04444957363168105,1.1192929778547206e-14,1.2014797888727575e-14,0.8401782476195685,0.13099999999999132,0.951513691390076,0.5496525761905224,0.5917789426665623,0.5229477276260546,0.12532912118727363,0.493951505050952,0.4252573807772194,0.5829952952794833,0.30477644845074703,0.027615561623667857,0.0,0.7832127114771936,8.425801383537005e-13,0.38438620076901187,0.16748610830553012,0.8620538338785224,0.37231883877321725,0.18186526840406914,0.3940729419434734,0.0,0.03943548627439146,
0.5988081048867695,0.5372693315493108,0.6591521524811038,0.1503147333049375,0.1503147333049375,0.998277159119473,0.9227776118535379,0.9362846230351635,0.6799806996433448,0.9315299271115526,1.7982749352936057e-14,3.288528243532064e-14,0.17811845294335105,0.0,0.1324598218855559,0.0966621285385665,0.13273538558615422,0.13273538558615422,0.2815172926738558,0.6138438479356854,1.7979365697994505e-11,0.1441492368569814,0.24403927068723752,0.0041051147169812695,0.05207069819843646,0.3741493115540764,0.37414673237150176,0.7200144434414257,0.6156156156156118,3.4029432367546e-14,0.004798954483470619,0.2604655269460423,8.134310175178024e-12,1.6132429765456235e-12,0.10501126383086223,2.0311731687418776e-13,0.16487839771101603,0.8351216022889847,0.0030674707498738853,0.36963718146295,0.013398240760445934,0.14431371439884602,0.24278937073819148,0.6799702929470812,0.13984962406015014,2.183103607159959e-13,7.498052168009824e-13,0.7707707707707707,4.854004571074074e-14,0.03760848601735796,2.8680053955835888e-12,0.13756630766757705,5.516345545130512e-13,0.7176503930870703,0.5002991907457413,0.6543872732396653,0.2185429569441297,0.061829215654860124,2.4394871524525446e-12,0.15697534066528745,0.344949870195615,0.9008579157066935,1.7777072246248618e-12,0.8764289015136187,0.8347897056024038,0.5223708725790789,0.0,0.8568329746348233,0.052125175094049944,0.13165008507616366,7.74417963285579e-15,3.683938677384805e-15,0.8402107355615435,4.8598505194300505e-15,0.951506957178614,0.15426338038688472,0.8764289015136187,0.5223708725790789,0.12030133424138005,0.4714267319787182,0.4177854835001322,0.5817750310509783,0.3011865699300499,0.013932488839706025,0.0,0.7546774345465499,6.47690117062878e-14,0.38139771935928757,0.15031674364421166,0.8605939757980712,0.370746937617725,0.18140803193346142,0.3929428460745532,0.0,0.06599767618095646,
0.5562574493444572,0.5058816970507882,0.6198488333881038,0.1117894836480664,0.1117894836480664,0.9981361235126052,0.9227110639841721,0.9362425988934238,0.6800565147368298,0.9314754589797475,0.5200400801603159,0.11923847695390781,0.24272891591011814,3.929685897881818e-13,0.0,0.09370452091451127,0.12989588497768978,0.12989588497768978,0.26565017974463817,0.6380297043193891,4.985142232808848e-11,0.11927642736009049,0.22807206818426945,0.00399260283028793,0.03980710671440413,0.36532076959369064,0.36532076959369064,0.716600748879626,0.4304304304304247,3.215985968618477e-14,0.004410247574783366,0.28239539991391405,1.3532222704737967e-11,2.5710338710612624e-12,0.10398154640158763,1.9018166119249749e-13,0.15683118741058694,0.8431688125894137,0.0016581215867795419,0.371221898394705,0.013398240760445934,0.12037220352405467,0.22693625252601715,0.6754299435247048,0.3548872180451126,4.820326094435318e-13,3.394126885002645e-13,3.5747296572102104e-14,4.785851620777778e-14,0.10478945676631313,3.1725981522553336e-12,0.13200450088410254,6.508340235221526e-13,0.6882422998027531,0.49097084808176206,0.5206985316254864,0.19746939458004023,0.12608080535738106,4.569775760313214e-12,0.07244180231059341,0.399739685900402,0.9004524977984774,1.1309260516757791e-12,0.4021375851420069,0.8324088811786332,0.5208825144067382,6.655096084091195e-13,0.8113509227844324,0.04403120672155357,0.07833657703813499,0.3737474949899736,0.39579158316632657,0.8401172529382468,0.45899999999999463,0.9515267852800864,0.4815064348543274,0.4021375851420069,0.5208825144067382,0.12440303398505646,0.5481280282988581,0.44181567370369035,0.6975098700391926,0.31381222942917164,0.008225732747515776,0.0,0.7244212608888541,6.274182375314426e-14,0.3825217530014703,0.11179029251581185,0.859260100641155,0.3706225019284736,0.18066238807526788,0.39078886852910877,0.0,0.069801441267131,
0.6764004767580454,0.6188883313820593,0.7285573447255994,0.16415037783772646,0.16369287077792127,0.9987703364847196,0.9233655181813992,0.9366554597267883,0.6806733246759709,0.9319241149987681,8.64376998536081e-15,1.4001338564028057e-14,0.1837283818756934,1.8385676951525255e-13,0.16357866721261097,0.12093328951692377,0.15603731915085375,0.15603731915085375,0.32341638775257214,0.6344188581550609,1.730826959673232e-11,0.18442622950819734,0.2987377279102377,0.004155922902690113,0.052974798372673604,0.3765610383139468,0.3765610383139468,0.7209242520551444,0.9139139139139131,4.346020958423423e-14,0.006080636722927135,0.2707848179500483,3.374716459543255e-12,8.432336484246059e-13,0.10520044640449333,5.750403532824924e-13,0.34003934191702395,0.6599606580829762,0.0018955350888927797,0.373888070000425,0.03592076328296827,0.18456034165794527,0.29754584652625476,0.6808769959426176,0.08872180451127815,9.95728553647228e-14,1.644904014769232e-12,0.9319319319319319,2.029443408810811e-14,0.031179684988749803,1.7950555345305958e-12,0.14825590741038452,1.0681682432778266e-12,0.5004328711112218,0.43468735923628266,0.4953891167330158,0.03924595082092976,0.029990397986570733,2.3375098738260104e-13,0.28415821489492354,0.353268326270006,0.9009955488775909,4.634223937037126e-13,0.7784840776739207,0.8222039091125182,0.526230675542454,1.997875519120021e-13,0.8646133886548228,0.07768868817839426,0.04377075426960901,1.5484069012445048e-14,1.258889033846706e-14,0.8401695329483374,0.494999999999995,0.9515216008293739,0.2587228874732146,0.7784840776739207,0.526230675542454,0.12187137290002811,0.5025966447454127,0.4268914672004225,0.6276836624615201,0.30648858183772865,0.0333411939132339,0.0,0.8075507863739628,2.391369381087045e-13,0.38149450513850625,0.16414798391706187,0.8637326598308411,0.3743443994643448,0.18156154192805313,0.39333661649603124,0.0,0.026368734063373464,
0.6717520858164472,0.6365612978758985,0.7491291488662505,0.15911780017984722,0.15911780017984722,0.9990020165408233,0.9232963645219666,0.9366744383714445,0.6800662623917072,0.932054838515101,0.6322645290581127,0.0,0.17986946966273676,2.1012202230323235e-13,0.001637833964581838,0.1283507816534436,0.16315860639113,0.16315860639113,0.3696541465228712,0.6264477449243775,2.7294580237902583e-11,0.24024872809496858,0.3205308015967197,0.004078334602625942,0.05239380068647215,0.37499719394488107,0.37499719394488107,0.720398391137373,0.718718718718716,3.5880282575702504e-14,0.0049491844508832705,0.24544461244716217,6.773713087266438e-12,1.0735370741741154e-13,0.10531993013520569,7.852218225502215e-13,0.4056688125894133,0.5943311874105868,0.0143031700984056,0.377579778251466,0.013398240760445934,0.24039087026614256,0.31935333974518254,0.7095976106781359,0.10375939849624062,1.05905522316807e-12,1.544349241718514e-13,0.1011011011011011,2.368693650283984e-13,0.04082288653166193,3.305852274804752e-11,0.469088570969298,1.2766515239919436e-12,0.8543968385349667,0.07063794695382541,0.9864014329323448,0.027926886678755956,0.004733691503324025,1.6034918929963886e-13,0.2873022737434835,0.346272046519648,0.9024842703100376,5.046462020960774e-12,0.651307840583263,0.862452060350392,0.5272421506085113,5.056701259964151e-13,0.8769262512617266,0.13600687375861142,0.01672954875850808,3.005607952745521e-14,0.2274549098196315,0.8403465496699085,0.2749999999999928,0.9515173216337315,0.021572416973608198,0.651307840583263,0.5272421506085113,0.12924522320039497,0.49653616674710377,0.42604469709581205,0.6015355017517716,0.30505027863349476,0.016769379584553306,0.0,0.8264626942317606,6.006999661995973e-13,0.37911162774425533,0.15912094888613915,0.8654453025865991,0.3763772521475245,0.18140803193346142,0.3929428460745532,0.0,0.02003326615825891,
0.7218116805721095,0.6412443552433517,0.7816628327308571,0.24050672850900057,0.24050672850900057,0.999086995711981,0.9233186139602189,0.9366280461289506,0.6799720350612322,0.9319868542172557,5.276639210906867e-14,2.0176898586803605e-14,0.21852277862219072,0.0,0.15835807145050648,0.16905309609877467,0.20223554333618776,0.20223554333618776,0.37014999380190844,0.7000272516691654,3.150145132044166e-11,0.2683719615602038,0.33617434458949086,0.004117152893386107,0.05249010796610776,0.37479888346230883,0.37479888346230883,0.7203259602698582,0.6436436436436401,3.3909073611233026e-14,0.004410247574783366,0.2779255465913235,7.94029574719863e-12,2.404303422538054e-12,0.10501126383086223,2.101814692677392e-13,0.16925965665236065,0.8307403433476395,0.003103433978596324,0.36963718146295,0.013398240760445934,0.2686313884096498,0.33506597361055623,0.6714955815315071,0.12330827067669202,4.707837931470842e-13,3.473710341748615e-13,0.001911911911911912,3.983161317293293e-14,0.032465445194471275,8.77110468938454e-13,0.14534640733001059,1.9128212325104495e-13,0.752997256721812,0.7682948596090396,0.727940274014338,0.7914736932178874,0.0832350687811137,7.7936308705532e-12,0.1795339028841391,0.423417018643818,0.9002472542057713,0.0,0.9826928615130237,0.8375117104621586,0.5227839846866589,0.0,0.8806561996866216,0.05889563713766015,0.24890329898178207,1.3295285690611357e-14,1.500151225853722e-14,0.8402483154148025,5.237622165892053e-14,0.951563159693552,0.15087324402076419,0.9826928615130237,0.5227839846866589,0.12030133424138005,0.5856028659287882,0.45190075341213787,0.760551828184163,0.3202014639447197,0.014278962901616399,0.0,0.8332910567989043,1.2168210150290578e-13,0.38129891144024974,0.24051756976671257,0.8641193871461489,0.3708154960019135,0.18140803193346142,0.3929428460745532,0.0,0.06407860081519631,
0.5730631704410012,0.5069409600267598,0.6289188301018726,0.1008724186347354,0.10095129916228962,0.9978260240810104,0.9224965874172403,0.9360770629372522,0.680040810181751,0.931246491092342,0.9288577154308612,0.4098196392785571,0.1880776814690054,1.6567313296979799e-13,0.0,0.08412750575090326,0.120701311578852,0.120701311578852,0.26056774513449826,0.640686742062951,1.198958258523649e-11,0.11701526286037299,0.22267774301434903,0.0038791896897460328,0.050713447701590475,0.3726571111454797,0.3726571111454797,0.7193230384642115,0.8648648648648636,3.6302875542304866e-14,0.0038881196460871514,0.273665390091274,2.714159734574845e-12,7.49377833861634e-13,0.1037533656658518,1.4795270863731179e-12,0.5415772532188841,0.45842274678111594,0.0013236956696861648,0.383762075498286,0.018381570546925366,0.11714794807251744,0.22443995374823028,0.6748262342437569,0.06165413533834581,2.370583878767146e-13,6.894723529706046e-13,1.9547210859649648e-14,0.5375375375375375,0.03182256509161063,2.937174202160213e-12,0.1204790226651663,6.63699964078348e-12,0.41473149798722275,0.2632925887687675,0.28782403603335244,0.18211845780613553,0.025384695199988233,1.582224411828687e-12,0.20294631946204225,0.349561111537829,0.9012272756280355,2.952186393163757e-13,0.3115892144306315,0.8166477680079351,0.5272384466744936,4.559259140560618e-12,0.8194148815246298,0.030449218954605742,0.018764249952506466,1.0903856054318746e-14,9.441204293336768e-15,0.8401217443743595,2.2347374439560226e-14,0.9515196397674722,0.6943314111783726,0.3115892144306315,0.5272384466744936,0.15385282247740134,0.5001526600403425,0.42651190344046264,0.6337050036133522,0.30596061129983076,0.04107840387054435,0.0,0.7327684962867715,1.9368776126177547e-11,0.38073257445522113,0.10088513846773517,0.8585939889089016,0.3830925071274194,0.1807825547453184,0.39116596102993517,0.0,0.011673342950135099,
0.6346841477949937,0.5974243184479004,0.702398948406178,0.11350907914872277,0.11350907914872277,0.9982720901864566,0.9228630015895308,0.9363439689557563,0.6802211417969697,0.9316106206401537,0.12024048096191502,0.03577154308617234,0.17905044571334672,2.2123424463656567e-13,0.08086805200122839,0.13163701234683772,0.166313607067201,0.166313607067201,0.33593653154828296,0.6399373211609215,1.055423823731298e-10,0.1644997173544368,0.2959326788218795,0.004150531473417891,0.05265462984594116,0.3759472883859507,0.3759472883859507,0.7207990043426555,2.5075806150350612e-15,3.877156736618486e-14,0.005735002741958872,0.28096063218073686,2.3597146626405655e-12,6.041880640905897e-13,0.10547592278363882,1.2436577902197546e-12,0.5050071530758233,0.49499284692417667,0.42829427891258054,0.376301492116676,0.03782719727601633,0.16460672568373927,0.29473615959021865,0.6976874517317345,0.37443609022556396,3.128837421712115e-13,5.227772746513981e-13,3.934306530167167e-14,5.037373870120541e-11,0.16072002571520416,6.207275370915121e-11,0.17567915126185485,1.576203772415883e-14,0.41951952627794276,0.5459717067377196,0.6518007671926102,0.13789639689169836,0.020258049010850095,4.598994740989941e-13,0.5271574482708469,0.347309059472328,0.9033613449049925,4.0660934402076245e-13,0.9959630847133256,0.8166199245632884,0.5372601016410653,0.0,0.8556084718386536,0.10645479947315518,0.01181362380396247,0.7795591182364707,0.6783567134268504,0.840084325382189,0.45499999999999463,0.9515307725145425,0.00042017093248067653,0.9959630847133256,0.5372601016410653,0.12030133424138005,0.5526479003763511,0.4320200038370029,0.6151609683800641,0.3225547857591221,0.04688875568445525,0.0,0.7885735284942625,9.918608318893628e-13,0.3800652773615659,0.11351925895785109,0.86352610776909,0.3808108893007594,0.18183186280988292,0.39399459544112503,0.0,0.013488686256305116,
0.7168057210965428,0.6652171489100738,0.7875123233651,0.15556817643996568,0.155252654329753,0.9988541229657573,0.9232211975008465,0.9365949088128834,0.6801312467575499,0.9319459022514897,0.924849699398797,0.5390781563126252,0.19667614920100174,3.545809126366667e-13,0.07145050670488284,0.11464250504671093,0.149997746428088,0.149997746428088,0.3530432626750964,0.6606485897261198,2.791559454056311e-11,0.22300734878462422,0.31146833531125273,0.004120387750949479,0.05258927585800954,0.3751755396438021,0.3751755396438021,0.7204912479368395,0.8508508508508494,4.185275152773902e-14,0.005377812609650978,0.28940368845674214,4.050930489225847e-12,9.473702414829366e-13,0.1051622779905157,4.1311530166417034e-13,0.27557224606580866,0.7244277539341908,0.0016492511921950932,0.371313603961681,0.013398240760445934,0.22316655824871956,0.3098220171390909,0.6799224518342507,0.16691729323308277,2.6663860850809035e-13,6.132227977910455e-13,1.0137007588658658e-14,2.7109729117697696e-14,0.052716168434587075,3.2205163013897446e-12,0.16187108181964238,1.3836453495430827e-12,0.5665582516166054,0.45694365894454925,0.5812644643250058,0.3075754311457745,0.032061306909285665,1.9608480886753422e-12,0.2794362123526709,0.380135216408644,0.9011324232800536,8.364239676976243e-13,0.9534893066075603,0.8265042665460882,0.5254175845304108,0.0,0.89249864870576,0.09575875903534468,0.0415785959528576,4.834543621342735e-15,1.821322652484988e-15,0.8401483701675952,9.966280520870099e-15,0.95153663590852,0.3609320487129996,0.9534893066075603,0.5254175845304108,0.12030133424138005,0.5407365540079909,0.4341487857396431,0.7141360965396825,0.3139098946614993,0.02792250355192218,0.0,0.8411342476016936,2.2319325487339677e-13,0.38141106961622195,0.15557062770670393,0.8651626343176803,0.37277799335589196,0.18144098001500988,0.39302865055660785,0.0,0.03538244812703662,
0.5855780691299156,0.5464681942353791,0.6484390404206376,0.1452506034360368,0.14529793175256756,0.9983165178934841,0.9227920439215932,0.9362929073641811,0.6799482074604224,0.9315436450114146,1.2768678986422975e-14,1.0649863840921842e-14,0.18173602267592237,5.152030354550505e-13,0.2016583068891396,0.08849349795784199,0.1248929553342043,0.1248929553342043,0.2839965290690461,0.648317209429077,2.6883909489369007e-11,0.151498021481062,0.2465206602654003,0.004096053897040087,0.052545486485624515,0.3747518850242435,0.3747518850242435,0.7203202341717718,0.6506506506506472,3.445737461220838e-14,0.00488930257576059,0.2992484024413128,2.6086431158492012e-12,4.0185954581138347e-13,0.11237029999543457,1.5285174419335612e-12,0.5482832618025758,0.4517167381974241,0.002969093658803831,0.378716032593501,0.027089096970987325,0.15165313799247615,0.24523163707489978,0.6961565361211794,0.11278195488721848,8.874066189408624e-14,1.8421419332449877e-12,0.8398398398398398,7.549832382777777e-14,0.06428801028608172,1.4442113469552198e-12,0.13729303970422724,1.720325836778788e-13,0.4746089673073586,0.6624665370279205,0.7771055048258388,0.0997034098282627,0.022694320274369,3.017929366802255e-13,0.5719950970572741,0.352564552618262,0.9019115388491576,4.167434177170939e-13,0.9967133533332257,0.8261034902067159,0.5412547579903638,0.0,0.8323842607801115,0.052592136762239325,0.08629220185241462,1.7625817896693564e-14,1.3715652153807753e-14,0.8401274402587839,0.008669999999990071,0.95153796322659,0.07488507036947356,0.9967133533332257,0.5412547579903638,0.12030133424138005,0.5328757986710766,0.42968127769175557,0.6554005984984678,0.3176538497719228,0.0426546037248289,0.0,0.7561339134254923,9.620265529280298e-14,0.38093296626282147,0.1452543168192275,0.8607991794309946,0.3835664170916632,0.19815314758761923,0.4069464515554251,0.0,0.011365360620640929,
